year,iso_week,week_first_session,week_last_session,rebalance_dates,forced_exit_dates,week_end_source_signal_date,gross_target,cash_target,position_count,held_at_week_end,target_weights_at_week_end,constituent_snapshot_date,tradable_constituent_count
2020,13,2020-03-23,2020-03-27,2020-03-24,,2020-03-23,0.5,0.5,5,ALB | AMD | APA | LB | TWTR,ALB:0.1000000000 | AMD:0.1000000000 | APA:0.1000000000 | LB:0.1000000000 | TWTR:0.1000000000,2020-03-03,502
2020,14,2020-03-30,2020-04-03,2020-03-31,,2020-03-30,0.5,0.5,5,ALB | J | LB | LEN | NVDA,ALB:0.1000000000 | J:0.1000000000 | LB:0.1000000000 | LEN:0.1000000000 | NVDA:0.1000000000,2020-04-03,504
2020,15,2020-04-06,2020-04-09,2020-04-07,,2020-04-06,0.5,0.5,5,ALB | EVRG | LB | LEN | NVDA,ALB:0.1000000000 | EVRG:0.1000000000 | LB:0.1000000000 | LEN:0.1000000000 | NVDA:0.1000000000,2020-04-06,502
2020,16,2020-04-13,2020-04-17,2020-04-15,,2020-04-14,0.5,0.5,5,BIIB | CNC | COG | MSCI | WEC,BIIB:0.1000000000 | CNC:0.1000000000 | COG:0.1000000000 | MSCI:0.1000000000 | WEC:0.1000000000,2020-04-06,502
2020,17,2020-04-20,2020-04-24,2020-04-22,,2020-04-21,0.5,0.5,5,CLX | CTXS | GILD | KR | REGN,CLX:0.1000000000 | CTXS:0.1000000000 | GILD:0.1000000000 | KR:0.1000000000 | REGN:0.1000000000,2020-04-06,502
2020,18,2020-04-27,2020-05-01,2020-04-29,,2020-04-28,0.5,0.5,5,COG | CTXS | GILD | NVDA | REGN,COG:0.1000000000 | CTXS:0.1000000000 | GILD:0.1000000000 | NVDA:0.1000000000 | REGN:0.1000000000,2020-04-06,505
2020,19,2020-05-04,2020-05-08,2020-05-06,,2020-05-05,0.5,0.5,5,COG | CTXS | GILD | MKTX | REGN,COG:0.1000000000 | CTXS:0.1000000000 | GILD:0.1000000000 | MKTX:0.1000000000 | REGN:0.1000000000,2020-04-06,502
2020,20,2020-05-11,2020-05-15,2020-05-13,,2020-05-12,1.0,0.0,5,CNC | COG | DXCM | MKTX | REGN,CNC:0.2000000000 | COG:0.2000000000 | DXCM:0.2000000000 | MKTX:0.2000000000 | REGN:0.2000000000,2020-05-12,502
2020,21,2020-05-18,2020-05-22,2020-05-20,,2020-05-19,1.0,0.0,5,CNC | COG | DXCM | MKTX | REGN,CNC:0.2000000000 | COG:0.2000000000 | DXCM:0.2000000000 | MKTX:0.2000000000 | REGN:0.2000000000,2020-05-22,502
2020,22,2020-05-26,2020-05-29,2020-05-28,,2020-05-27,1.0,0.0,5,AMD | CNC | COG | DXCM | MKTX,AMD:0.2000000000 | CNC:0.2000000000 | COG:0.2000000000 | DXCM:0.2000000000 | MKTX:0.2000000000,2020-05-22,502
2020,23,2020-06-01,2020-06-05,2020-06-04,,2020-06-03,1.0,0.0,5,CMG | CNC | COG | DXCM | MKTX,CMG:0.2000000000 | CNC:0.2000000000 | COG:0.2000000000 | DXCM:0.2000000000 | MKTX:0.2000000000,2020-05-22,502
2020,24,2020-06-08,2020-06-12,2020-06-11,,2020-06-10,1.0,0.0,5,APA | DVN | DXCM | FANG | MRO,APA:0.2000000000 | DVN:0.2000000000 | DXCM:0.2000000000 | FANG:0.2000000000 | MRO:0.2000000000,2020-05-22,502
2020,25,2020-06-15,2020-06-19,2020-06-18,,2020-06-17,1.0,0.0,5,APA | DVN | FANG | HAL | NBL,APA:0.2000000000 | DVN:0.2000000000 | FANG:0.2000000000 | HAL:0.2000000000 | NBL:0.2000000000,2020-05-22,502
2020,26,2020-06-22,2020-06-26,2020-06-25,,2020-06-24,1.0,0.0,5,APA | DVN | FANG | HAL | NBL,APA:0.2000000000 | DVN:0.2000000000 | FANG:0.2000000000 | HAL:0.2000000000 | NBL:0.2000000000,2020-06-22,502
2020,27,2020-06-29,2020-07-02,2020-07-02,,2020-07-01,1.0,0.0,5,APA | DVN | FANG | HAL | RCL,APA:0.2000000000 | DVN:0.2000000000 | FANG:0.2000000000 | HAL:0.2000000000 | RCL:0.2000000000,2020-06-22,502
2020,28,2020-07-06,2020-07-10,2020-07-10,,2020-07-09,1.0,0.0,5,APA | CCL | HAL | NCLH | RCL,APA:0.2000000000 | CCL:0.2000000000 | HAL:0.2000000000 | NCLH:0.2000000000 | RCL:0.2000000000,2020-06-22,502
2020,29,2020-07-13,2020-07-17,2020-07-17,,2020-07-16,1.0,0.0,5,APA | CCL | HAL | NCLH | RCL,APA:0.2000000000 | CCL:0.2000000000 | HAL:0.2000000000 | NCLH:0.2000000000 | RCL:0.2000000000,2020-06-22,502
2020,30,2020-07-20,2020-07-24,2020-07-24,,2020-07-23,1.0,0.0,5,CCL | DFS | GPS | NCLH | RCL,CCL:0.2000000000 | DFS:0.2000000000 | GPS:0.2000000000 | NCLH:0.2000000000 | RCL:0.2000000000,2020-06-22,502
2020,31,2020-07-27,2020-07-31,2020-07-31,,2020-07-30,1.0,0.0,5,AMP | BA | FCX | GPS | VIAC,AMP:0.2000000000 | BA:0.2000000000 | FCX:0.2000000000 | GPS:0.2000000000 | VIAC:0.2000000000,2020-06-22,502
2020,32,2020-08-03,2020-08-07,2020-08-07,,2020-08-06,1.0,0.0,5,BA | FCX | GPS | UAL | VIAC,BA:0.2000000000 | FCX:0.2000000000 | GPS:0.2000000000 | UAL:0.2000000000 | VIAC:0.2000000000,2020-06-22,502
2020,33,2020-08-10,2020-08-14,2020-08-14,,2020-08-13,1.0,0.0,5,BA | FCX | GPS | NCLH | UAL,BA:0.2000000000 | FCX:0.2000000000 | GPS:0.2000000000 | NCLH:0.2000000000 | UAL:0.2000000000,2020-06-22,502
2020,34,2020-08-17,2020-08-21,2020-08-21,,2020-08-20,1.0,0.0,5,BA | FCX | GPS | IVZ | LB,BA:0.2000000000 | FCX:0.2000000000 | GPS:0.2000000000 | IVZ:0.2000000000 | LB:0.2000000000,2020-06-22,502
2020,35,2020-08-24,2020-08-28,2020-08-28,,2020-08-27,1.0,0.0,5,FCX | GPS | IVZ | LB | WY,FCX:0.2000000000 | GPS:0.2000000000 | IVZ:0.2000000000 | LB:0.2000000000 | WY:0.2000000000,2020-06-22,502
2020,36,2020-08-31,2020-09-04,2020-09-04,,2020-09-03,1.0,0.0,5,AMD | FCX | LB | WHR | WY,AMD:0.2000000000 | FCX:0.2000000000 | LB:0.2000000000 | WHR:0.2000000000 | WY:0.2000000000,2020-06-22,502
2020,37,2020-09-08,2020-09-11,,,2020-09-03,1.0,0.0,5,AMD | FCX | LB | WHR | WY,AMD:0.2000000000 | FCX:0.2000000000 | LB:0.2000000000 | WHR:0.2000000000 | WY:0.2000000000,2020-06-22,502
2020,38,2020-09-14,2020-09-18,2020-09-14,,2020-09-11,1.0,0.0,5,AMD | GPS | LB | WHR | WY,AMD:0.2000000000 | GPS:0.2000000000 | LB:0.2000000000 | WHR:0.2000000000 | WY:0.2000000000,2020-09-18,502
2020,39,2020-09-21,2020-09-25,2020-09-21,,2020-09-18,1.0,0.0,5,AMD | FCX | GPS | LB | WHR,AMD:0.2000000000 | FCX:0.2000000000 | GPS:0.2000000000 | LB:0.2000000000 | WHR:0.2000000000,2020-09-21,502
2020,40,2020-09-28,2020-10-02,2020-09-28,,2020-09-25,1.0,0.0,5,AMD | GPS | HBI | LB | MOS,AMD:0.2000000000 | GPS:0.2000000000 | HBI:0.2000000000 | LB:0.2000000000 | MOS:0.2000000000,2020-09-21,502
2020,41,2020-10-05,2020-10-09,2020-10-05,,2020-10-02,1.0,0.0,5,AMD | GPS | HBI | LB | MOS,AMD:0.2000000000 | GPS:0.2000000000 | HBI:0.2000000000 | LB:0.2000000000 | MOS:0.2000000000,2020-10-07,501
2020,42,2020-10-12,2020-10-16,2020-10-12,,2020-10-09,1.0,0.0,5,AMD | GPS | HBI | LB | MOS,AMD:0.2000000000 | GPS:0.2000000000 | HBI:0.2000000000 | LB:0.2000000000 | MOS:0.2000000000,2020-10-12,502
2020,43,2020-10-19,2020-10-23,2020-10-19,,2020-10-16,1.0,0.0,5,AMD | GPS | LB | MOS | PVH,AMD:0.2000000000 | GPS:0.2000000000 | LB:0.2000000000 | MOS:0.2000000000 | PVH:0.2000000000,2020-10-12,502
2020,44,2020-10-26,2020-10-30,2020-10-26,,2020-10-23,1.0,0.0,5,GPS | LB | MGM | MOS | PVH,GPS:0.2000000000 | LB:0.2000000000 | MGM:0.2000000000 | MOS:0.2000000000 | PVH:0.2000000000,2020-10-12,502
2020,45,2020-11-02,2020-11-06,2020-11-02,,2020-10-30,1.0,0.0,5,GPS | LB | MGM | MOS | PVH,GPS:0.2000000000 | LB:0.2000000000 | MGM:0.2000000000 | MOS:0.2000000000 | PVH:0.2000000000,2020-10-12,502
2020,46,2020-11-09,2020-11-13,2020-11-09,,2020-11-06,1.0,0.0,5,CRM | DRI | GPS | PVH | TWTR,CRM:0.2000000000 | DRI:0.2000000000 | GPS:0.2000000000 | PVH:0.2000000000 | TWTR:0.2000000000,2020-10-12,502
2020,47,2020-11-16,2020-11-20,2020-11-16,,2020-11-13,1.0,0.0,5,CRM | GPS | IVZ | TPR | TWTR,CRM:0.2000000000 | GPS:0.2000000000 | IVZ:0.2000000000 | TPR:0.2000000000 | TWTR:0.2000000000,2020-11-17,502
2020,48,2020-11-23,2020-11-27,2020-11-23,,2020-11-20,1.0,0.0,5,ALGN | GPS | IVZ | TPR | UAA,ALGN:0.2000000000 | GPS:0.2000000000 | IVZ:0.2000000000 | TPR:0.2000000000 | UAA:0.2000000000,2020-11-17,502
2020,49,2020-11-30,2020-12-04,2020-12-01,,2020-11-30,0.8,0.2,4,ALGN | IVZ | TPR | UAA,ALGN:0.2000000000 | IVZ:0.2000000000 | TPR:0.2000000000 | UAA:0.2000000000,2020-11-17,502
2020,50,2020-12-07,2020-12-11,2020-12-08,,2020-12-07,1.0,0.0,5,ALGN | IVZ | MHK | TPR | UAA,ALGN:0.2000000000 | IVZ:0.2000000000 | MHK:0.2000000000 | TPR:0.2000000000 | UAA:0.2000000000,2020-11-17,502
2020,51,2020-12-14,2020-12-18,2020-12-15,,2020-12-14,1.0,0.0,5,ALGN | GE | GPS | IVZ | TPR,ALGN:0.2000000000 | GE:0.2000000000 | GPS:0.2000000000 | IVZ:0.2000000000 | TPR:0.2000000000,2020-11-17,504
2020,52,2020-12-21,2020-12-24,2020-12-22,,2020-12-21,1.0,0.0,5,DVN | GE | GPS | IVZ | TPR,DVN:0.2000000000 | GE:0.2000000000 | GPS:0.2000000000 | IVZ:0.2000000000 | TPR:0.2000000000,2020-12-21,504
2020,53,2020-12-28,2020-12-31,2020-12-30,,2020-12-29,1.0,0.0,5,DVN | GE | LNC | OXY | TPR,DVN:0.2000000000 | GE:0.2000000000 | LNC:0.2000000000 | OXY:0.2000000000 | TPR:0.2000000000,2020-12-21,504
