date,strategy_equity,spy_equity,qqq_equity,gross_close,cash_close,trade_at_open,turnover,cost_fraction,cumulative_turnover
2000-02-29,1.150701010890656,0.927065705520478,1.1098119151549777,1.0,0.0,False,0.0,0.0,3.2353661515905463
2000-03-01,1.258424101558599,0.9338111374011472,1.118908625341098,1.0,0.0,False,0.0,0.0,3.2353661515905463
2000-03-02,1.3262352292215212,0.9344443531976696,1.0929988294112962,1.0000000000000002,0.0,False,0.0,0.0,3.2353661515905463
2000-03-03,1.3273085715255908,0.9519391775961096,1.1546455867705494,1.0,0.0,True,0.3284685189984683,0.0001642342594992,3.5638346705890145
2000-03-06,1.3058572892866516,0.9426648247288628,1.1637428617417047,1.0,0.0,False,0.0,0.0,3.5638346705890145
2000-03-07,1.3039059390497394,0.9244311664386572,1.1461988500302964,0.9999999999999996,3.3306690738754696e-16,False,0.0,0.0,3.5638346705890145
2000-03-08,1.2953723083369404,0.9232717491365166,1.1565950364539543,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,3.5638346705890145
2000-03-09,1.3111670376996911,0.9502532302717246,1.1955815827202232,1.0,0.0,False,0.0,0.0,3.5638346705890145
2000-03-10,1.2770774304142274,0.9451944848778484,1.1903834895083942,1.0,0.0,True,0.5507090423814653,0.0002753545211907,4.11454371297048
2000-03-13,1.2576552055106711,0.9348652651246704,1.1591941771907084,1.0,1.1102230246251563e-16,False,0.0,0.0,4.11454371297048
2000-03-14,1.1433058344573224,0.9215847341330972,1.1163093904735049,1.0,1.1102230246251563e-16,False,0.0,0.0,4.11454371297048
2000-03-15,1.1167240504235902,0.943086475818272,1.0695260809128493,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,4.11454371297048
2000-03-16,1.144614464173897,0.9871418694249192,1.13060457039481,0.9999999999999996,3.3306690738754696e-16,False,0.0,0.0,4.11454371297048
2000-03-17,1.1585678397478985,0.9936657989705404,1.1520469166879928,1.0,0.0,True,0.5297412492102773,0.0002648706246051,4.644284962180757
2000-03-20,1.143502886964859,0.988593502265844,1.1195583163944458,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,4.644284962180757
2000-03-21,1.1459866062707964,1.008881867793065,1.1617933179274609,1.0,0.0,False,0.0,0.0,4.644284962180757
2000-03-22,1.1534472567174168,1.015009852675258,1.185185772819924,1.0,0.0,False,0.0,0.0,4.644284962180757
2000-03-23,1.2103692707559544,1.0323390225650622,1.20597786327472,1.0,0.0,False,0.0,0.0,4.644284962180757
2000-03-24,1.190721789278302,1.0384672538347244,1.222221928094395,0.9999999999999998,2.220446049250313e-16,True,0.443893642977699,0.0002219468214888,5.088178605158456
2000-03-27,1.163408234249405,1.0274782905674782,1.2241713777777994,1.0,0.0,False,0.0,0.0,5.088178605158456
2000-03-28,1.1324020986074566,1.0215608848425206,1.1929822537217911,1.0,1.1102230246251563e-16,False,0.0,0.0,5.088178605158456
2000-03-29,1.0990476336270445,1.0226182156031467,1.1435997092935424,1.0,0.0,False,0.0,0.0,5.088178605158456
2000-03-30,1.0093361021840428,1.005500117645517,1.1150098201051273,1.0,0.0,False,0.0,0.0,5.088178605158456
2000-03-31,1.016597368061098,1.01691171755205,1.138402086735911,1.0,0.0,True,0.8707098421329709,0.0004353549210664,5.958888447291427
2000-04-03,0.8997222643068346,1.0228287947603818,1.0701758660970375,1.0,0.0,False,0.0,0.0,5.958888447291427
2000-04-04,0.9118880948754988,1.0152214995115276,1.059779397280863,1.0,0.0,False,0.0,0.0,5.958888447291427
2000-04-05,0.914822845910267,1.008881867793065,1.0409359093319157,1.0,0.0,False,0.0,0.0,5.958888447291427
2000-04-06,0.9708829626286126,1.0176520297686324,1.065627463938558,1.0,0.0,False,0.0,0.0,5.958888447291427
2000-04-07,0.984809893048232,1.0240974438406514,1.108511968263243,1.0,0.0,True,0.4193148943960446,0.000209657447198,6.378203341687471
2000-04-10,0.8955448837878056,1.0200821493799548,1.0409359093319157,1.0,1.1102230246251563e-16,False,0.0,0.0,6.378203341687471
2000-04-11,0.8583683377891501,1.017123610775789,1.0162443547252735,1.0,0.0,False,0.0,0.0,6.378203341687471
2000-04-12,0.789831972530288,0.98922803212887,0.9564656238733686,1.0,0.0,False,0.0,0.0,6.378203341687471
2000-04-13,0.7661498610809618,0.9754911915438494,0.9148800310011846,1.0,1.1102230246251563e-16,False,0.0,0.0,6.378203341687471
2000-04-14,0.6801707547164224,0.9197010197998894,0.8356075563619468,1.0,0.0,True,0.4413334518528271,0.0002206667259264,6.819536793540299
2000-04-17,0.7183968754357555,0.9518227184522096,0.9317742575284048,1.0,0.0,False,0.0,0.0,6.819536793540299
2000-04-18,0.7372714617744751,0.9769705840396672,0.9564656238733686,1.0,0.0,False,0.0,0.0,6.819536793540299
2000-04-19,0.7578838660465612,0.967883978424152,0.9272255729774068,1.0,0.0,False,0.0,0.0,6.819536793540299
2000-04-20,0.7525751569880461,0.9725332278437794,0.9070825146600836,1.0,0.0,False,0.0,0.0,6.819536793540299
2000-04-24,0.7248456376099931,0.9619665726991944,0.881091201423386,1.0,1.1102230246251563e-16,True,0.051140301555616,2.5570150777808e-05,6.870677095095915
2000-04-25,0.7793180502520743,1.0019079525990464,0.940546310449529,1.0,0.0,False,0.0,0.0,6.870677095095915
2000-04-26,0.7554562437619091,0.9906016422711312,0.9083823674209794,1.0,0.0,False,0.0,0.0,6.870677095095915
2000-04-27,0.7739443030594433,0.9873260029937648,0.9486679192705884,1.0,0.0,False,0.0,0.0,6.870677095095915
2000-04-28,0.8249056336104547,0.9811975253366332,0.9850552306692656,1.0,0.0,False,0.0,0.0,6.870677095095915
2000-05-01,0.804255921827694,0.9945111543782712,0.994152223247903,1.0,1.1102230246251563e-16,True,0.4708311059038627,0.0002354155529519,7.341508200999778
2000-05-02,0.7725385763402187,0.974646657427684,0.9369722566093944,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,7.341508200999778
2000-05-03,0.7633675167673601,0.9518227184522096,0.9265758819240576,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,7.341508200999778
2000-05-04,0.7726287765595636,0.959007951965872,0.9285252374766236,1.0,1.1102230246251563e-16,False,0.0,0.0,7.341508200999778
2000-05-05,0.7656989891665793,0.9706308701920484,0.9506176513465114,1.0,0.0,False,0.0,0.0,7.341508200999778
2000-05-08,0.7360650337963002,0.963340264970612,0.9135800841094498,0.9999999999999998,2.220446049250313e-16,True,1.2227044011768229,0.0006113522005884,8.564212602176601
2000-05-09,0.7197366032265827,0.9556263660766364,0.8940871874996731,0.9999999999999996,4.440892098500626e-16,False,0.0,0.0,8.564212602176601
2000-05-10,0.6838448617998343,0.9340711583105882,0.8291097045200638,0.9999999999999996,4.440892098500626e-16,False,0.0,0.0,8.564212602176601
2000-05-11,0.7203423093575637,0.955415704790245,0.8797920075783668,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,8.564212602176601
2000-05-12,0.7322618318490872,0.9657705488402472,0.8797920075783668,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,8.564212602176601
2000-05-15,0.7374447526954949,0.9824654352544944,0.9181291451838048,1.0,0.0,True,0.8098719146963993,0.0004049359573481,9.374084516873
2000-05-16,0.7459722038563157,0.9919752524133922,0.944119705373788,1.0,0.0,False,0.0,0.0,9.374084516873
2000-05-17,0.7359153425043328,0.9816198334592944,0.924626149848136,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,9.374084516873
2000-05-18,0.7322802895739949,0.9695746892396132,0.8914880467629192,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,9.374084516873
2000-05-19,0.7120071689743711,0.9543586204170884,0.849252951099065,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,9.374084516873
2000-05-22,0.7121784287796288,0.9471738796783647,0.8486029776531977,1.0,0.0,True,0.4070252100000324,0.000203512605,9.781109726873034
2000-05-23,0.7200544289795304,0.9332256386445448,0.7777780398663484,1.0,0.0,False,0.0,0.0,9.781109726873034
2000-05-24,0.7195649466257393,0.948441789596226,0.8265107520449876,1.0,0.0,False,0.0,0.0,9.781109726873034
2000-05-25,0.7190510238048416,0.932169047046327,0.8083174258035873,1.0,1.1102230246251563e-16,False,0.0,0.0,9.781109726873034
2000-05-26,0.7244851046028482,0.9332256386445448,0.8083174258035873,1.0,0.0,False,0.0,0.0,9.781109726873034
2000-05-30,0.759545870285363,0.963657037127186,0.8895388794720325,1.0,0.0,True,0.4537080385775029,0.0002268540192887,10.234817765450536
2000-05-31,0.725696369883701,0.9657705488402472,0.8641974455503622,1.0,0.0,False,0.0,0.0,10.234817765450536
2000-06-01,0.7588524068226667,0.9826768357032944,0.9083823674209794,1.0,1.1102230246251563e-16,False,0.0,0.0,10.234817765450536
2000-06-02,0.7961586686347681,0.9997941944985158,0.9733599445314276,1.0,1.1102230246251563e-16,False,0.0,0.0,10.234817765450536
2000-06-05,0.8035466577115299,0.9949334625009322,0.9757954858693526,0.9999999999999996,3.3306690738754696e-16,False,0.0,0.0,10.234817765450536
2000-06-06,0.8062508291714163,0.9904960241758876,0.9486679192705884,1.0,1.1102230246251563e-16,True,0.8818675479026745,0.0004409337739513,11.11668531335321
2000-06-07,0.7982998313300189,0.9973643212746628,0.9740094473230976,1.0,0.0,False,0.0,0.0,11.11668531335321
2000-06-08,0.7969788289105542,0.9934548091675228,0.969460574510422,1.0,0.0,False,0.0,0.0,11.11668531335321
2000-06-09,0.7972338838505508,0.9913412974544616,0.9746591383764468,1.0,0.0,False,0.0,0.0,11.11668531335321
2000-06-12,0.7800790864120104,0.9797177221950332,0.943470108451279,1.0,0.0,False,0.0,0.0,11.11668531335321
2000-06-13,0.8045446400928356,0.998103730070524,0.9798578905041512,1.0,0.0,True,0.4608468081084733,0.0002304234040542,11.577532121461685
2000-06-14,0.7866723919230462,0.9997941944985158,0.957765005980066,1.0,1.1102230246251563e-16,False,0.0,0.0,11.577532121461685
2000-06-15,0.7943267169934898,1.0019079525990464,0.9746591383764468,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,11.577532121461685
2000-06-16,0.8084005704562746,0.9936754080818496,0.9798578905041512,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,11.577532121461685
2000-06-19,0.8097204234439788,1.006385387823301,1.0188430248078304,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,11.577532121461685
2000-06-20,0.8033587030422987,1.002783777923834,1.0149452550110936,1.0,1.1102230246251563e-16,True,0.4307018494847273,0.0002153509247423,12.00823397094641
2000-06-21,0.7987309965650169,1.0023601557346693,1.0279409586948625,1.0,0.0,False,0.0,0.0,12.00823397094641
2000-06-22,0.7918225522891285,0.9871087713748544,0.9902534180119336,1.0,0.0,False,0.0,0.0,12.00823397094641
2000-06-23,0.7941142854704429,0.9786355884291478,0.9512674365306996,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,12.00823397094641
2000-06-26,0.7992752316473116,0.9912394573004164,0.9772579967206828,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,12.00823397094641
2000-06-27,0.8280124824662003,0.983931030052022,0.9655618634052916,1.0,1.1102230246251563e-16,True,0.4089584637471574,0.0002044792318735,12.417192434693568
2000-06-28,0.8146951448272886,0.9866848206690636,0.9772579967206828,1.0,0.0,False,0.0,0.0,12.417192434693568
2000-06-29,0.8309941888494154,0.9773650503782788,0.9527290060736376,1.0000000000000002,0.0,False,0.0,0.0,12.417192434693568
2000-06-30,0.8333938565513813,0.9847784386886648,0.9714101183246656,1.0,1.1102230246251563e-16,False,0.0,0.0,12.417192434693568
2000-07-03,0.8305517750042661,0.9983355806792896,0.9902534180119336,1.0,1.1102230246251563e-16,False,0.0,0.0,12.417192434693568
2000-07-05,0.8373581762012723,0.9803304057024336,0.9519166569298526,1.0,1.1102230246251563e-16,True,0.4282681907069982,0.0002141340953534,12.845460625400566
2000-07-06,0.8375946120630922,0.9879561800114972,0.9772579967206828,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,12.845460625400566
2000-07-07,0.8445488319426385,1.0038427512675898,0.997401149168845,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,12.845460625400566
2000-07-10,0.8475083816001211,1.0021480982526172,0.9822937142345942,0.9999999999999996,3.3306690738754696e-16,False,0.0,0.0,12.845460625400566
2000-07-11,0.8463815613912269,1.0042668662316938,0.9876544655368588,0.9999999999999996,3.3306690738754696e-16,False,0.0,0.0,12.845460625400566
2000-07-12,0.8600302893105003,1.0108335029386888,1.011046261513445,1.0,0.0,True,0.8339687112021581,0.000416984355601,13.679429336602723
2000-07-13,0.8939312389292021,1.0152815359249203,1.0240414004121774,1.0,0.0,False,0.0,0.0,13.679429336602723
2000-07-14,0.9061857680663348,1.025236985886922,1.046134002543745,1.0,0.0,False,0.0,0.0,13.679429336602723
2000-07-17,0.8875624372658749,1.0235427435177316,1.0578303241208151,1.0,0.0,False,0.0,0.0,13.679429336602723
2000-07-18,0.8027737170388073,1.0151762463463028,1.0344378692283536,1.0,0.0,False,0.0,0.0,13.679429336602723
2000-07-19,0.7973866521771439,1.0070200819446398,1.011046261513445,1.0,0.0,True,0.5907066905814715,0.0002953533452907,14.270136027184195
2000-07-20,0.8443873587537738,1.0210012567702118,1.0435348618069906,1.0,0.0,False,0.0,0.0,14.270136027184195
2000-07-21,0.8502116460568844,1.0010891249088614,1.0084472149075312,1.0,0.0,False,0.0,0.0,14.270136027184195
2000-07-24,0.8429115121566376,0.995369978967666,0.9876544655368588,1.0,0.0,False,0.0,0.0,14.270136027184195
2000-07-25,0.8702523899844457,0.9985473917738722,0.9954511347004052,1.0,0.0,False,0.0,0.0,14.270136027184195
2000-07-26,0.8871344448395012,0.9888035065189836,0.994152223247903,1.0,0.0,True,0.0593958870863354,2.969794354316771e-05,14.32953191427053
2000-07-27,0.9020518564648328,0.9854141183598818,0.9551653945891156,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,14.32953191427053
2000-07-28,0.8793847105897739,0.9631725572330636,0.903183897685792,0.9999999999999996,3.3306690738754696e-16,False,0.0,0.0,14.32953191427053
2000-07-31,0.8761442294023287,0.9693155717508938,0.929824619583322,0.9999999999999996,3.3306690738754696e-16,False,0.0,0.0,14.32953191427053
2000-08-01,0.8739239796651098,0.975246528786672,0.9174792658687776,0.9999999999999996,4.440892098500626e-16,False,0.0,0.0,14.32953191427053
2000-08-02,0.8839830096406774,0.9801181839620684,0.9012347303949068,1.0,0.0,True,0.1048402969931784,5.242014849658923e-05,14.434372211263709
2000-08-03,0.9026444473326796,0.9868968781511156,0.9402211825303368,1.0,0.0,False,0.0,0.0,14.434372211263709
2000-08-04,0.9003362856581811,0.9921920733865204,0.9369722566093944,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,14.434372211263709
2000-08-07,0.9041850460619048,1.0040548908787983,0.9590643880867644,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,14.434372211263709
2000-08-08,0.9222756666104772,1.007867408452126,0.9785572846965424,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,14.434372211263709
2000-08-09,0.9448095711336816,0.9993948825396712,0.9525669127682382,1.0,0.0,True,1.2865338501301236,0.000643266925065,15.720906061393832
2000-08-10,0.9310709133221358,0.9945226524601792,0.9337236130809704,1.0,0.0,False,0.0,0.0,15.720906061393832
2000-08-11,0.934460401795021,0.9991831535742454,0.9467184695871848,1.0,0.0,False,0.0,0.0,15.720906061393832
2000-08-14,0.9509590677074896,1.0118928047990703,0.9668616220353472,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,15.720906061393832
2000-08-15,0.9423000511486112,1.0110451497749584,0.9668616220353472,1.0,1.1102230246251563e-16,False,0.0,0.0,15.720906061393832
2000-08-16,0.925306893030282,1.0074440326504304,0.9766081174056556,1.0,0.0,True,0.4263762056999522,0.0002131881028499,16.147282267093782
2000-08-17,0.9521722554706824,1.0180356550585878,0.9954511347004052,1.0,1.1102230246251563e-16,False,0.0,0.0,16.147282267093782
2000-08-18,0.9588321748256864,1.0146457741245472,0.9902534180119336,1.0,0.0,False,0.0,0.0,16.147282267093782
2000-08-21,0.9616251854658288,1.0201536017460993,0.9928527470103654,0.9999999999999996,3.3306690738754696e-16,False,0.0,0.0,16.147282267093782
2000-08-22,0.9509868706113168,1.0184591129894398,0.9928527470103654,0.9999999999999994,5.551115123125784e-16,False,0.0,0.0,16.147282267093782
2000-08-23,0.9429224246840726,1.0224838523031323,1.0090970942225583,1.0,0.0,True,0.4194039663555119,0.0002097019831777,16.566686233449293
2000-08-24,0.9751955294423094,1.0256614293676516,1.024691373858045,1.0,0.0,False,0.0,0.0,16.566686233449293
2000-08-25,0.9654975715413378,1.025236985886922,1.0191686233812205,1.0,0.0,False,0.0,0.0,16.566686233449293
2000-08-28,0.9490392237390056,1.0287325670453624,1.0240414004121774,1.0,0.0,False,0.0,0.0,16.566686233449293
2000-08-29,0.9605951518516654,1.0289439674941625,1.0292398701473635,1.0,0.0,False,0.0,0.0,16.566686233449293
2000-08-30,0.9615604370956604,1.0190944641440305,1.0279409586948625,1.0,0.0,True,0.8365542758639617,0.0004182771379319,17.403240509313253
2000-08-31,1.0267888189014256,1.0326511954888729,1.0565304713599204,1.0,0.0,False,0.0,0.0,17.403240509313253
2000-09-01,1.007296941035369,1.0337103330909416,1.0669262812602198,1.0000000000000002,0.0,False,0.0,0.0,17.403240509313253
2000-09-05,0.9834717535073306,1.0254491254981302,1.0344378692283536,1.0,0.0,False,0.0,0.0,17.403240509313253
2000-09-06,0.949063226474685,1.0137992689086257,0.9980510284838736,1.0,0.0,False,0.0,0.0,17.403240509313253
2000-09-07,0.9743781204818728,1.0224838523031323,1.0201430658304045,1.0,0.0,True,0.4308691284491436,0.0002154345642245,17.834109637762396
2000-09-08,0.9629089295851748,1.0154927721154074,0.988953941774396,1.0,0.0,False,0.0,0.0,17.834109637762396
2000-09-11,0.9548119797076156,1.014010915744895,0.9649123606136216,1.0,0.0,False,0.0,0.0,17.834109637762396
2000-09-12,0.9793059952653328,1.0065968704012571,0.949967489638966,1.0,0.0,False,0.0,0.0,17.834109637762396
2000-09-13,0.9756265211405212,1.0092447144064292,0.972059809378015,1.0,0.0,False,0.0,0.0,17.834109637762396
2000-09-14,1.008764500993413,1.0143287555805036,0.9668616220353472,1.0,0.0,True,0.0578194463314561,2.8909723165728083e-05,17.891929084093853
2000-09-15,0.9968848179490428,0.9921368825933604,0.949318080978135,1.0,0.0,False,0.0,0.0,17.891929084093853
2000-09-18,0.9703221426861568,0.9830055165875592,0.9343734923959978,1.0,0.0,False,0.0,0.0,17.891929084093853
2000-09-19,0.9812315245337576,0.9919245787238392,0.968811071718752,1.0,0.0,False,0.0,0.0,17.891929084093853
2000-09-20,1.021784604713098,0.9845979188027044,0.9837558485625674,1.0,1.1102230246251563e-16,False,0.0,0.0,17.891929084093853
2000-09-21,1.0063135135953063,0.9696271697706093,0.9122804196102344,1.0,0.0,True,0.0781650096171165,3.908250480855828e-05,17.97009409371097
2000-09-22,1.006088001354294,0.987252743786178,0.9662117427203188,1.0,0.0,False,0.0,0.0,17.97009409371097
2000-09-25,1.01610813769843,0.980244827121373,0.940546310449529,1.0,0.0,False,0.0,0.0,17.97009409371097
2000-09-26,1.0131008278925184,0.9677155315241952,0.929824619583322,1.0,1.1102230246251563e-16,False,0.0,0.0,17.97009409371097
2000-09-27,0.966526083559579,0.9728122205883688,0.9311240958208592,0.9999999999999996,3.3306690738754696e-16,False,0.0,0.0,17.97009409371097
2000-09-28,1.0141575022914746,0.985341269798077,0.9519166569298526,1.0,0.0,True,0.4286134554055954,0.0002143067277027,18.398707549116565
2000-09-29,1.0102299441308908,0.9759977641810674,0.9226773590806064,1.0,0.0,False,0.0,0.0,18.398707549116565
2000-10-02,0.9909364704139502,0.9774838912677172,0.901884515579095,1.0,0.0,False,0.0,0.0,18.398707549116565
2000-10-03,0.9583856113679602,0.968352853778542,0.8732940616056434,1.0,0.0,False,0.0,0.0,18.398707549116565
2000-10-04,0.9818797088691316,0.9764222076617972,0.8901886646562207,1.0,0.0,False,0.0,0.0,18.398707549116565
2000-10-05,0.9967127941640314,0.979820547898956,0.8927879936546539,1.0,0.0,True,0.806430123127448,0.0004032150615637,19.20513767224401
2000-10-06,1.0147339022589836,0.958584165518394,0.8628978751819858,1.0,1.1102230246251563e-16,False,0.0,0.0,19.20513767224401
2000-10-09,1.0204213598081522,0.9513641092423808,0.8589995406002126,1.0,1.1102230246251563e-16,False,0.0,0.0,19.20513767224401
2000-10-10,1.0078175981322608,0.9356495164399738,0.8141653983304445,1.0,1.1102230246251563e-16,False,0.0,0.0,19.20513767224401
2000-10-11,1.0029930723560112,0.927792302167927,0.8011696005158367,1.0,1.1102230246251563e-16,False,0.0,0.0,19.20513767224401
2000-10-12,0.9836870635549904,0.904645759865768,0.7810268716564505,1.0,0.0,True,0.8119258462951038,0.0004059629231475,20.01706351853912
2000-10-13,1.0433390304652843,0.9348004652202012,0.8447041724172283,1.0,1.1102230246251563e-16,False,0.0,0.0,20.01706351853912
2000-10-16,1.0657778180660478,0.9390474460313504,0.8525017828891683,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,20.01706351853912
2000-10-17,1.0209582246662825,0.915687778568105,0.8135153307537382,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,20.01706351853912
2000-10-18,1.0753923067364504,0.9122905881391368,0.8109163782786621,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,20.01706351853912
2000-10-19,1.081518813458553,0.946692684950502,0.8843407862602036,1.0,0.0,True,0.5511638039959247,0.0002755819019979,20.56822732253504
2000-10-20,1.1162558902925817,0.950726786988034,0.8973363958131335,1.0,0.0,False,0.0,0.0,20.56822732253504
2000-10-23,1.0832256970916347,0.9549740963158092,0.8960361665288805,1.0,0.0,False,0.0,0.0,20.56822732253504
2000-10-24,1.117847000815016,0.9486037482928203,0.857700064362675,1.0,0.0,False,0.0,0.0,20.56822732253504
2000-10-25,1.1162346078424563,0.9263060108229644,0.8096170903028039,1.0,0.0,False,0.0,0.0,20.56822732253504
2000-10-26,1.0973355554173738,0.9288542321613164,0.8304093690192792,1.0,0.0,True,1.2371634590189713,0.0006185817295094,21.805390781554014
2000-10-27,1.1049395065110152,0.9464798061768852,0.8287849531242274,1.0,0.0,False,0.0,0.0,21.805390781554014
2000-10-30,1.0698496626437248,0.9549740963158092,0.7980829561619718,1.0,1.1102230246251563e-16,False,0.0,0.0,21.805390781554014
2000-10-31,1.1124231555267126,0.9714323686302146,0.8494154209278214,1.0000000000000002,0.0,False,0.0,0.0,21.805390781554014
