year,iso_week,week_first_session,week_last_session,rebalance_dates,forced_exit_dates,week_end_source_signal_date,gross_target,cash_target,position_count,held_at_week_end,target_weights_at_week_end,constituent_snapshot_date,tradable_constituent_count
2016,27,2016-07-05,2016-07-08,2016-07-06,,2016-07-05,1.0,0.0,5,DVN | OKE | RRC | SWN | WMB,DVN:0.2000000000 | OKE:0.2000000000 | RRC:0.2000000000 | SWN:0.2000000000 | WMB:0.2000000000,2016-07-07,488
2016,28,2016-07-11,2016-07-15,2016-07-13,,2016-07-12,1.0,0.0,5,FMC | NOV | OKE | SWN | WMB,FMC:0.2000000000 | NOV:0.2000000000 | OKE:0.2000000000 | SWN:0.2000000000 | WMB:0.2000000000,2016-07-13,488
2016,29,2016-07-18,2016-07-22,2016-07-20,,2016-07-19,1.0,0.0,5,NOV | OKE | SWN | VIAB | WMB,NOV:0.2000000000 | OKE:0.2000000000 | SWN:0.2000000000 | VIAB:0.2000000000 | WMB:0.2000000000,2016-07-13,488
2016,30,2016-07-25,2016-07-29,2016-07-27,,2016-07-26,1.0,0.0,5,MU | NEM | NOV | OKE | QRVO,MU:0.2000000000 | NEM:0.2000000000 | NOV:0.2000000000 | OKE:0.2000000000 | QRVO:0.2000000000,2016-07-29,488
2016,31,2016-08-01,2016-08-05,2016-08-03,,2016-08-02,1.0,0.0,5,MRO | MU | OKE | QRVO | STX,MRO:0.2000000000 | MU:0.2000000000 | OKE:0.2000000000 | QRVO:0.2000000000 | STX:0.2000000000,2016-08-05,488
2016,32,2016-08-08,2016-08-12,2016-08-10,,2016-08-09,1.0,0.0,5,MRO | MU | QRVO | STX | WDC,MRO:0.2000000000 | MU:0.2000000000 | QRVO:0.2000000000 | STX:0.2000000000 | WDC:0.2000000000,2016-08-12,488
2016,33,2016-08-15,2016-08-19,2016-08-17,,2016-08-16,1.0,0.0,5,MU | QRVO | RIG | STX | WDC,MU:0.2000000000 | QRVO:0.2000000000 | RIG:0.2000000000 | STX:0.2000000000 | WDC:0.2000000000,2016-08-15,488
2016,34,2016-08-22,2016-08-26,2016-08-24,,2016-08-23,1.0,0.0,5,CHK | MU | RIG | STX | WDC,CHK:0.2000000000 | MU:0.2000000000 | RIG:0.2000000000 | STX:0.2000000000 | WDC:0.2000000000,2016-08-25,488
2016,35,2016-08-29,2016-09-02,2016-08-31,,2016-08-30,1.0,0.0,5,CHK | GPS | LLTC | NEM | STX,CHK:0.2000000000 | GPS:0.2000000000 | LLTC:0.2000000000 | NEM:0.2000000000 | STX:0.2000000000,2016-09-02,488
2016,36,2016-09-06,2016-09-09,2016-09-08,,2016-09-07,1.0,0.0,5,GPS | LLTC | MNK | NEM | STX,GPS:0.2000000000 | LLTC:0.2000000000 | MNK:0.2000000000 | NEM:0.2000000000 | STX:0.2000000000,2016-09-09,489
2016,37,2016-09-12,2016-09-16,2016-09-15,,2016-09-14,1.0,0.0,5,ENDP | GPS | JWN | MNK | STX,ENDP:0.2000000000 | GPS:0.2000000000 | JWN:0.2000000000 | MNK:0.2000000000 | STX:0.2000000000,2016-09-16,489
2016,38,2016-09-19,2016-09-23,2016-09-22,,2016-09-21,1.0,0.0,5,CHK | ENDP | JWN | MNK | STX,CHK:0.2000000000 | ENDP:0.2000000000 | JWN:0.2000000000 | MNK:0.2000000000 | STX:0.2000000000,2016-09-23,489
2016,39,2016-09-26,2016-09-30,2016-09-29,,2016-09-28,1.0,0.0,5,CHK | ENDP | JWN | STX | WMB,CHK:0.2000000000 | ENDP:0.2000000000 | JWN:0.2000000000 | STX:0.2000000000 | WMB:0.2000000000,2016-09-28,489
2016,40,2016-10-03,2016-10-07,2016-10-06,,2016-10-05,1.0,0.0,5,CHK | JWN | MU | STX | WMB,CHK:0.2000000000 | JWN:0.2000000000 | MU:0.2000000000 | STX:0.2000000000 | WMB:0.2000000000,2016-10-06,489
2016,41,2016-10-10,2016-10-14,2016-10-13,,2016-10-12,1.0,0.0,5,CHK | JWN | MU | STX | WMB,CHK:0.2000000000 | JWN:0.2000000000 | MU:0.2000000000 | STX:0.2000000000 | WMB:0.2000000000,2016-10-10,489
2016,42,2016-10-17,2016-10-21,2016-10-20,,2016-10-19,1.0,0.0,5,CHK | JWN | LLTC | MU | WMB,CHK:0.2000000000 | JWN:0.2000000000 | LLTC:0.2000000000 | MU:0.2000000000 | WMB:0.2000000000,2016-10-18,489
2016,43,2016-10-24,2016-10-28,2016-10-27,,2016-10-26,1.0,0.0,5,CHK | ENDP | JWN | MU | WMB,CHK:0.2000000000 | ENDP:0.2000000000 | JWN:0.2000000000 | MU:0.2000000000 | WMB:0.2000000000,2016-10-26,489
2016,44,2016-10-31,2016-11-04,2016-11-03,,2016-11-02,1.0,0.0,5,CHK | JWN | MU | WDC | WMB,CHK:0.2000000000 | JWN:0.2000000000 | MU:0.2000000000 | WDC:0.2000000000 | WMB:0.2000000000,2016-11-04,490
2016,45,2016-11-07,2016-11-11,2016-11-10,,2016-11-09,1.0,0.0,5,APA | CHK | MU | WDC | WMB,APA:0.2000000000 | CHK:0.2000000000 | MU:0.2000000000 | WDC:0.2000000000 | WMB:0.2000000000,2016-11-08,490
2016,46,2016-11-14,2016-11-18,2016-11-17,,2016-11-16,1.0,0.0,5,APA | BBY | MU | NFLX | WDC,APA:0.2000000000 | BBY:0.2000000000 | MU:0.2000000000 | NFLX:0.2000000000 | WDC:0.2000000000,2016-11-18,490
2016,47,2016-11-21,2016-11-25,2016-11-25,,2016-11-23,1.0,0.0,5,APA | NFLX | NVDA | UAL | WDC,APA:0.2000000000 | NFLX:0.2000000000 | NVDA:0.2000000000 | UAL:0.2000000000 | WDC:0.2000000000,2016-11-25,490
2016,48,2016-11-28,2016-12-02,2016-12-02,,2016-12-01,1.0,0.0,5,AKAM | APA | NFLX | UAL | WDC,AKAM:0.2000000000 | APA:0.2000000000 | NFLX:0.2000000000 | UAL:0.2000000000 | WDC:0.2000000000,2016-12-02,490
2016,49,2016-12-05,2016-12-09,2016-12-09,,2016-12-08,1.0,0.0,5,AKAM | FCX | NFLX | NVDA | RCL,AKAM:0.2000000000 | FCX:0.2000000000 | NFLX:0.2000000000 | NVDA:0.2000000000 | RCL:0.2000000000,2016-12-09,491
2016,50,2016-12-12,2016-12-16,2016-12-16,,2016-12-15,1.0,0.0,5,FCX | HAR | LNC | NVDA | RF,FCX:0.2000000000 | HAR:0.2000000000 | LNC:0.2000000000 | NVDA:0.2000000000 | RF:0.2000000000,2016-12-12,491
2016,51,2016-12-19,2016-12-23,2016-12-23,,2016-12-22,1.0,0.0,5,FCX | HAR | LNC | NVDA | RF,FCX:0.2000000000 | HAR:0.2000000000 | LNC:0.2000000000 | NVDA:0.2000000000 | RF:0.2000000000,2016-12-22,491
2016,52,2016-12-27,2016-12-30,,,2016-12-22,1.0,0.0,5,FCX | HAR | LNC | NVDA | RF,FCX:0.2000000000 | HAR:0.2000000000 | LNC:0.2000000000 | NVDA:0.2000000000 | RF:0.2000000000,2016-12-30,491
