date,strategy_equity,spy_equity,qqq_equity,gross_close,cash_close,trade_at_open,turnover,cost_fraction,cumulative_turnover,strategy_return_index,spy_return_index,qqq_return_index
2016-01-04,3.785381836385322,1.82433314622568,1.2536019494926542,1.0,0.0,False,0.0,0.0,366.78489964067546,0.012626489050512113,0.002643517206721402,0.00045685749796486874
2016-01-05,3.833689943923902,1.827418410118307,1.251426774056436,1.0,1.1102230246251563e-16,False,0.0,0.0,366.78489964067546,0.02554937805982238,0.004339161364267152,-0.0012790756523516356
2016-01-06,3.719870039960418,1.8043668912502044,1.239405701083528,1.0,0.0,True,0.4071940423712144,0.0002035970211856,367.19209368304666,-0.00489855420073626,-0.00832982730301024,-0.0108726830132021
2016-01-07,3.685134136195727,1.7610775984152771,1.2005959325335969,1.0,1.1102230246251563e-16,False,0.0,0.0,367.19209368304666,-0.014190746585434622,-0.032121385832328375,-0.04184543245683636
2016-01-08,3.643567557562065,1.7417466945943922,1.190749940866072,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,367.19209368304666,-0.025310210989015203,-0.04274554482316606,-0.049703181789971684
2016-01-11,3.642097625445795,1.7434707498473876,1.1944137955269676,1.0,1.1102230246251563e-16,False,0.0,0.0,367.19209368304666,-0.02570343213879034,-0.041798013487511554,-0.046779184645700855
2016-01-12,3.6596762928614734,1.7575381602872715,1.2082660898490267,1.0,1.1102230246251563e-16,False,0.0,0.0,367.19209368304666,-0.021000967490118816,-0.03406664166509177,-0.03572414213225161
2016-01-13,3.5706006844886864,1.7137041868865162,1.1665937083429414,0.4964173413462385,0.5035826586537615,True,0.7,0.00035,367.89209368304665,-0.044829559813239994,-0.05815755365373043,-0.06898144510861293
2016-01-14,3.5884224221433145,1.7418378579580938,1.191436719470134,0.4989183618433145,0.5010816381566855,False,0.0,0.0,367.89209368304665,-0.04006207150954533,-0.04269544193718211,-0.049155087265792985
2016-01-15,3.534661557340658,1.704447081142132,1.154458548792716,0.4912970997317864,0.5087029002682135,False,0.0,0.0,367.89209368304665,-0.05444362616544718,-0.06324520833012903,-0.07866610106640604
2016-01-19,3.528666655911118,1.7067156527026424,1.156977301792646,0.490432857217147,0.509567142782853,False,0.0,0.0,367.89209368304665,-0.05604732065366169,-0.0619984138106241,-0.07665597040878913
2016-01-20,3.527181388539049,1.6848443298132718,1.1534285691483026,0.4902182826411093,0.5097817173588907,False,0.0,0.0,367.89209368304665,-0.05644464413364014,-0.07401877322421646,-0.07948809260746392
2016-01-21,3.517705848638802,1.6942834337684334,1.154572917762554,0.4978652431672447,0.5021347568327552,True,0.391117739391034,0.0001955588696955,368.28321142243766,-0.058979443294141065,-0.06883109332679027,-0.0785748271016472
2016-01-22,3.5330872113323406,1.7290416426023305,1.1880019792722702,0.5000512964271538,0.4999487035728461,False,0.0,0.0,368.28321142243766,-0.05486477904773479,-0.04972817189540324,-0.051896235990128825
2016-01-25,3.5105868308747787,1.702904367066662,1.170371931973675,0.4968469785790035,0.5031530214209965,False,0.0,0.0,368.28321142243766,-0.06088384984424888,-0.0640930755466369,-0.06596617399958349
2016-01-26,3.531383359363529,1.7261377198872287,1.1809046081144223,0.4998100769116831,0.5001899230883169,False,0.0,0.0,368.28321142243766,-0.05532057603509677,-0.05132415193380235,-0.05756040526487427
2016-01-27,3.495273033096838,1.7073513323738592,1.1514822257825967,0.4946425202867783,0.5053574797132216,False,0.0,0.0,368.28321142243766,-0.06498043981803958,-0.06164904774078961,-0.08104140270566063
2016-01-28,3.4742516524063647,1.7162452629882536,1.1677389041347477,0.4949236553290824,0.5050763446709177,True,0.3967945504046302,0.0001983972752023,368.6800059728423,-0.0706038637799179,-0.05676099212909491,-0.06806750349935331
2016-01-29,3.513879960617817,1.758082676594787,1.192123874597553,0.5006197295493906,0.4993802704506094,False,0.0,0.0,368.6800059728423,-0.06000290558186894,-0.03376737848124112,-0.04860669225119563
2016-02-01,3.518098223065738,1.757447489698509,1.1953295944632236,0.5012184953906237,0.4987815046093763,False,0.0,0.0,368.6800059728423,-0.05887447931546863,-0.034116473724664864,-0.04604831682419064
2016-02-02,3.4835716029983987,1.7257740519823002,1.16945603890658,0.4962749370347566,0.5037250629652433,False,0.0,0.0,368.6800059728423,-0.0681106862739076,-0.051524021824917,-0.06669711694369806
2016-02-03,3.484012521439003,1.7361203546000277,1.1638462174033368,0.4963386858496329,0.5036613141503671,False,0.0,0.0,368.6800059728423,-0.06799273629903979,-0.04583775050534722,-0.07117412369574616
2016-02-04,3.4741261804231565,1.7388429361376037,1.1637316601718195,0.4998976784338551,0.5001023215661449,True,0.0152512302742993,7.625615137149676e-06,368.6952572031166,-0.07063742875680057,-0.04434143458609485,-0.07126554790571471
2016-02-05,3.437699019230055,1.7057181119679397,1.1233188434273784,0.494598404768875,0.5054015952311249,False,0.0,0.0,368.6952572031166,-0.08038204896670542,-0.06254665674140047,-0.1035176353080578
