date,strategy_equity,spy_equity,qqq_equity,gross_close,cash_close,trade_at_open,turnover,cost_fraction,cumulative_turnover,strategy_return_index,spy_return_index,qqq_return_index
2024-01-02,4.139702599647882,4.939004368882893,4.9012892622032265,1.0,0.0,True,0.8077875652664207,0.0004038937826332,564.1589562798315,-0.020314094083068168,0.001037763111179757,-0.008008082075021683
2024-01-03,4.05782382972005,4.898668769031898,4.849426558419199,1.0,0.0,False,0.0,0.0,564.1589562798315,-0.03969120511006208,-0.007137459187260831,-0.01850478615495299
2024-01-04,4.061262241559678,4.882890115487431,4.824469084191323,1.0,0.0,False,0.0,0.0,564.1589562798315,-0.03887748394605661,-0.01033547783016242,-0.02355603112365845
2024-01-05,4.09976706212922,4.889577728441933,4.830191109655104,1.0000000000000002,0.0,False,0.0,0.0,564.1589562798315,-0.02976508296704694,-0.008980031952303902,-0.022397927059488176
2024-01-08,4.247088700304706,4.959381269640808,4.930020630043226,1.0,0.0,False,0.0,0.0,564.1589562798315,0.005099482562224367,0.005167754832255289,-0.002193023390768989
2024-01-09,4.289358619741602,4.951857910389886,4.939760536254772,1.0000000000000002,0.0,True,1.2078499781072425,0.0006039249890536,565.3668062579387,0.015102917185787046,0.0036429198345231395,-0.00022172405985432242
2024-01-10,4.294273375496841,4.979862310169151,4.973239863632719,1.0,0.0,False,0.0,0.0,565.3668062579387,0.01626602415507561,0.009318853609541655,0.006554293514256182
2024-01-11,4.257906016774324,4.977668804657671,4.983588608113324,1.0,0.0,False,0.0,0.0,565.3668062579387,0.007659466577991214,0.008874273753646245,0.008648818104877165
2024-01-12,4.177784717631731,4.981115929613782,4.986144448663972,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,565.3668062579387,-0.011301728252871568,0.009572937289352268,0.009166105094914556
2024-01-16,4.148514154569071,4.962829380146799,4.985657603962734,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,565.3668062579387,-0.018228785789125457,0.00586661811928213,0.009067570610806985
2024-01-17,4.1228341601119824,4.935242524999118,4.957535074391806,1.0,0.0,True,0.018301236512984,9.15061825649202e-06,565.3851074944517,-0.024306113333324997,0.0002753123204266572,0.0033757371862630503
2024-01-18,4.176082168164381,4.9791303751265295,5.027903148149759,1.0,1.1102230246251563e-16,False,0.0,0.0,565.3851074944517,-0.011704646983659361,0.009170504962104697,0.017617818547619013
2024-01-19,4.155236938948876,5.0412016205003765,5.127611051493404,1.0,1.1102230246251563e-16,False,0.0,0.0,565.3851074944517,-0.01663779780221697,0.02175110946896308,0.037798107646834334
2024-01-22,4.119796926550077,5.051860342429384,5.134307895929731,1.0,0.0,False,0.0,0.0,565.3851074944517,-0.025024893207471144,0.02391142000131663,0.03915350929751149
2024-01-23,4.0971767658843445,5.066593656070073,5.155612717066592,1.0,0.0,False,0.0,0.0,565.3851074944517,-0.030378092395180634,0.026897569076828942,0.04346547891407382
2024-01-24,4.063106819529239,5.0721324463836215,5.1842220913387465,1.0,1.1102230246251563e-16,True,0.8073794826154198,0.0004036897413077,566.1924869770671,-0.0384409533026967,0.02802017149863456,0.04925584682272288
2024-01-25,4.126026155825399,5.099719958564554,5.190553331594942,1.0,0.0,False,0.0,0.0,566.1924869770671,-0.02355070805072146,0.0336116104650368,0.05053725235269657
2024-01-26,4.052191375918417,5.093240953667532,5.159629844767646,1.0,1.1102230246251563e-16,False,0.0,0.0,566.1924869770671,-0.041024159705799756,0.03229844528337322,0.044278521768624124
2024-01-29,4.175082955398858,5.1335762250019,5.212466614477507,1.0,0.0,False,0.0,0.0,566.1924869770671,-0.0119411167879101,0.04047360099804043,0.054972371022868005
2024-01-30,4.1226788864078605,5.129605116027394,5.177769610561441,1.0,0.0,False,0.0,0.0,566.1924869770671,-0.02434285980383255,0.039668736343545286,0.04794990292934509
2024-01-31,4.105589705704151,5.045904007484252,5.076357562501793,1.0,0.0,True,0.0207783258193266,1.038916290966334e-05,566.2132653028865,-0.028387118799760303,0.022704189603347746,0.027424705032706553
2024-02-01,4.171581588845821,5.1119450477661,5.136133657690199,1.0,0.0,False,0.0,0.0,566.2132653028865,-0.01276973656937741,0.03608939242960685,0.03952303266443624
2024-02-02,4.148860066607453,5.165760341813152,5.222936976002591,1.0,0.0,False,0.0,0.0,566.2132653028865,-0.018146923592377684,0.04699668012374891,0.05709151018299319
2024-02-05,4.081706354380168,5.146951450910904,5.216120020615234,1.0,0.0,False,0.0,0.0,566.2132653028865,-0.0340392597724376,0.043184492753757464,0.05571179878720556
2024-02-06,4.137471824480677,5.161894686675575,5.205648906043439,1.0,0.0,False,0.0,0.0,566.2132653028865,-0.020842020652181104,0.046213188860558585,0.053592507214886176
2024-02-07,4.1201701781916045,5.204946790506566,5.259216884113551,1.0000000000000002,0.0,True,1.6138272169287395,0.0008069136084643,567.8270925198152,-0.024936560926645868,0.05493899238236288,0.064434348710535
2024-02-08,4.100019416990438,5.207245749854977,5.268956037278384,1.0,1.1102230246251563e-16,False,0.0,0.0,567.8270925198152,-0.0297053616477313,0.05540494562956311,0.06640549562925524
2024-02-09,4.073213870584997,5.2373408294418,5.320818741062412,1.0,0.0,False,0.0,0.0,567.8270925198152,-0.036049057935490514,0.06150461853936062,0.07690219970918677
2024-02-12,4.164383442509089,5.235041541576763,5.3000003881034345,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,567.8270925198152,-0.014473221866950103,0.06103859870838679,0.0726886883706348
2024-02-13,4.0212202235898005,5.162939041029477,5.21733619105993,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,567.8270925198152,-0.0483536720792086,0.0464248586766276,0.05595794448222935
2024-02-14,4.128140954364634,5.209858114064546,5.274190841517569,1.0,0.0,True,0.0603432825853428,3.0171641292671428e-05,567.8874358024005,-0.023050228059014355,0.055934419796715984,0.0674649890032204
2024-02-15,4.2548276949976005,5.24580506030945,5.289896007281838,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,567.8874358024005,0.006930962926837703,0.06322014946449817,0.07064362153731052
2024-02-16,4.172488126831773,5.219681089697132,5.241929567201099,1.0,1.1102230246251563e-16,False,0.0,0.0,567.8874358024005,-0.012555198817778668,0.05792534120919557,0.06093549815461996
2024-02-20,4.179152607674683,5.19094442635862,5.202362233655911,0.9999999999999996,3.3306690738754696e-16,False,0.0,0.0,567.8874358024005,-0.01097800871900012,0.052100992202966934,0.052927304189543944
2024-02-21,4.130972450332877,5.195646484825869,5.181543504173566,0.9999999999999996,4.440892098500626e-16,False,0.0,0.0,567.8874358024005,-0.022380137243074083,0.05305400575357799,0.048713716644892324
2024-02-22,4.302907218031166,5.303172933149543,5.333237234439151,1.0,0.0,True,0.8024921499432683,0.0004012460749716,568.6899279523439,0.018309275727182106,0.07484747408565129,0.07941562921793444
2024-02-23,4.314369460620443,5.306830308746266,5.317531692151527,1.0,0.0,False,0.0,0.0,568.6899279523439,0.02102188544843875,0.07558875123641995,0.07623692047774688
2024-02-26,4.350152387695104,5.287394279605076,5.314731111418525,1.0,0.0,False,0.0,0.0,568.6899279523439,0.029490133706291832,0.07164945544274959,0.0756700995243178
2024-02-27,4.448865419784084,5.2972169267210365,5.327514832452026,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,568.6899279523439,0.05285117569904885,0.07364031027145579,0.07825744894766928
2024-02-28,4.457750451334009,5.29021558038875,5.299148315745433,1.0,1.1102230246251563e-16,False,0.0,0.0,568.6899279523439,0.054953872685984395,0.0722212768898709,0.0725162339719232
2024-02-29,4.408906403414465,5.309234064898356,5.34455929179888,1.0,0.0,True,0.4296897249059254,0.0002148448624529,569.1196176772497,0.0433946304015802,0.07607594470737822,0.08170714657067357
2024-03-01,4.460554853954116,5.359078578487526,5.425031369855086,1.0,1.1102230246251563e-16,False,0.0,0.0,569.1196176772497,0.055617551695599676,0.08617843433079853,0.09799421855925905
2024-03-04,4.457263950484238,5.353331180116498,5.405673550999802,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,569.1196176772497,0.054838739288291194,0.08501355121279786,0.0940763106730258
2024-03-05,4.400176838281691,5.299829619447231,5.308644611344694,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,569.1196176772497,0.0413287254918675,0.07416985102238227,0.07443822795773802
2024-03-06,4.411437381163598,5.326684868068918,5.342002698201519,0.9999999999999996,3.3306690738754696e-16,False,0.0,0.0,569.1196176772497,0.043993601745373034,0.07961287475757461,0.08118970716844154
2024-03-07,4.468409322819584,5.379559619015868,5.423084367573497,1.0,0.0,True,1.2227577919444477,0.0006113788959722,570.3423754691942,0.057476359728479975,0.09032953310808489,0.09760015682892798
2024-03-08,4.388562849273965,5.347271033917565,5.344802525887821,1.0,1.1102230246251563e-16,False,0.0,0.0,570.3423754691942,0.038580204053803024,0.08378528034239197,0.08175637570967886
2024-03-11,4.321091800265991,5.34267245818749,5.324958991901378,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,570.3423754691942,0.022612768186268672,0.0828532406804443,0.07774016195763167
2024-03-12,4.382366610223834,5.4001454563478894,5.4012919486886855,1.0,1.1102230246251563e-16,False,0.0,0.0,570.3423754691942,0.03711382623535253,0.09450187210912886,0.09318950031606343
