date,strategy_equity,spy_equity,qqq_equity,gross_close,cash_close,trade_at_open,turnover,cost_fraction,cumulative_turnover,strategy_return_index,spy_return_index,qqq_return_index
2019-01-02,5.116623327372539,2.4092333455358848,1.8245111381372816,0.5006371301019121,0.4993628698980878,False,0.0,0.0,444.2013184197042,0.011138771117969792,0.017074546797270607,0.0257632906028622
2019-01-03,5.042713951938612,2.351742443219371,1.7649033488896748,0.4933181351756042,0.5066818648243958,False,0.0,0.0,444.2013184197042,-0.003467079316741395,-0.00719563588423644,-0.007748964140954273
2019-01-04,5.1510921036622985,2.4305159666315497,1.8404143551875805,0.5039786403493588,0.4960213596506412,False,0.0,0.0,444.2013184197042,0.0179504345666186,0.026059152728298285,0.034704280828518286
2019-01-07,5.210807052082891,2.4496799840064507,1.862325190668331,0.5055198787077111,0.4944801212922889,True,0.0113515454918209,5.675772745910461e-06,444.212669965196,0.02975120544618548,0.034149375421964834,0.04702283029242471
2019-01-08,5.234549843384584,2.472694873270759,1.8791704691590727,0.5077627340962247,0.4922372659037752,False,0.0,0.0,444.212669965196,0.03444321720543919,0.04386527036068388,0.05649345940210848
2019-01-09,5.2519132613307935,2.4842515953968065,1.8944846154165853,0.5093901260486997,0.4906098739513003,False,0.0,0.0,444.212669965196,0.03787454758901743,0.0487440206654608,0.06510326656059862
2019-01-10,5.295670513802556,2.493014776394072,1.899903351315904,0.513443954560816,0.4865560454391839,False,0.0,0.0,444.212669965196,0.04652178457734535,0.05244345823044849,0.06814974857477152
2019-01-11,5.280800301497447,2.493977987141363,1.89295291839831,0.512073860771819,0.4879261392281809,False,0.0,0.0,444.212669965196,0.04358315743314778,0.05285008432006588,0.0642421270800928
2019-01-14,5.258823669223949,2.4787620825771515,1.8762264330268503,0.5000242084137936,0.4999757915862064,True,0.0123545076490592,6.17725382452964e-06,444.22502447284506,0.03924017114540246,0.0464265848000085,0.05483828496797183
2019-01-15,5.299185507372879,2.5071712148395893,1.912862155710637,0.5038323298600627,0.4961676701399373,False,0.0,0.0,444.22502447284506,0.04721641188363357,0.05841969678904069,0.07543535268009416
2019-01-16,5.281362552215636,2.513237438596104,1.9125084120162803,0.502157918370992,0.497842081629008,False,0.0,0.0,444.22502447284506,0.0436942685046251,0.060980595171657104,0.07523647349083151
2019-01-17,5.317723963775476,2.532305036341288,1.927586854651996,0.5055620515951369,0.4944379484048631,False,0.0,0.0,444.22502447284506,0.05087995145377655,0.06903011365069078,0.08371376508520845
2019-01-18,5.3492252992616605,2.566009528097444,1.9466713175497383,0.5084737733526693,0.4915262266473307,False,0.0,0.0,444.22502447284506,0.05710519408238168,0.08325869833363297,0.09444329205392976
2019-01-22,5.2636883638916165,2.5313416613356843,1.9076785586480705,0.493496553636555,0.506503446363445,True,0.0100564229282829,5.028211464141466e-06,444.23508089577336,0.040201524184977355,0.06862341821828877,0.07252106870072317
