year,iso_week,week_first_session,week_last_session,rebalance_dates,forced_exit_dates,week_end_source_signal_date,gross_target,cash_target,position_count,held_at_week_end,target_weights_at_week_end,constituent_snapshot_date,tradable_constituent_count
2008,36,2008-09-02,2008-09-05,,,2008-08-28,0.5,0.5,5,APOL | BRL | JBL | L | ROH,APOL:0.1000000000 | BRL:0.1000000000 | JBL:0.1000000000 | L:0.1000000000 | ROH:0.1000000000,2008-08-28,460
2008,37,2008-09-08,2008-09-12,2008-09-08,,2008-09-05,0.5,0.5,5,APOL | BRL | JBL | L | ROH,APOL:0.1000000000 | BRL:0.1000000000 | JBL:0.1000000000 | L:0.1000000000 | ROH:0.1000000000,2008-09-12,460
2008,38,2008-09-15,2008-09-19,2008-09-15,,2008-09-12,0.5,0.5,5,APOL | BRL | JBL | L | ROH,APOL:0.1000000000 | BRL:0.1000000000 | JBL:0.1000000000 | L:0.1000000000 | ROH:0.1000000000,2008-09-18,462
2008,39,2008-09-22,2008-09-26,2008-09-22,,2008-09-19,0.5,0.5,5,APOL | BRL | FTR | L | ROH,APOL:0.1000000000 | BRL:0.1000000000 | FTR:0.1000000000 | L:0.1000000000 | ROH:0.1000000000,2008-09-26,463
2008,40,2008-09-29,2008-10-03,2008-09-29,,2008-09-26,0.5,0.5,5,APOL | BRL | FTR | MBI | ROH,APOL:0.1000000000 | BRL:0.1000000000 | FTR:0.1000000000 | MBI:0.1000000000 | ROH:0.1000000000,2008-10-03,462
2008,41,2008-10-06,2008-10-10,2008-10-06,,2008-10-03,0.5,0.5,5,FHN | FTR | MBI | MTG | ROH,FHN:0.1000000000 | FTR:0.1000000000 | MBI:0.1000000000 | MTG:0.1000000000 | ROH:0.1000000000,2008-10-08,462
2008,42,2008-10-13,2008-10-17,2008-10-13,,2008-10-10,0.5,0.5,5,FHN | FTR | HBAN | MBI | MTG,FHN:0.1000000000 | FTR:0.1000000000 | HBAN:0.1000000000 | MBI:0.1000000000 | MTG:0.1000000000,2008-10-16,462
2008,43,2008-10-20,2008-10-24,2008-10-20,,2008-10-17,0.5,0.5,5,FHN | FTR | HBAN | MBI | MTG,FHN:0.1000000000 | FTR:0.1000000000 | HBAN:0.1000000000 | MBI:0.1000000000 | MTG:0.1000000000,2008-10-24,462
2008,44,2008-10-27,2008-10-31,2008-10-27,2008-10-31,2008-10-24,0.4,0.6,4,FHN | FTR | HBAN | MBI,FHN:0.1000000000 | FTR:0.1000000000 | HBAN:0.1000000000 | MBI:0.1000000000,2008-10-31,462
2008,45,2008-11-03,2008-11-07,2008-11-03,,2008-10-31,0.5,0.5,5,FHN | HBAN | MBI | SNDK | ZION,FHN:0.1000000000 | HBAN:0.1000000000 | MBI:0.1000000000 | SNDK:0.1000000000 | ZION:0.1000000000,2008-11-07,462
2008,46,2008-11-10,2008-11-14,2008-11-10,,2008-11-07,0.2,0.8,2,CME | UST,CME:0.1000000000 | UST:0.1000000000,2008-11-14,462
2008,47,2008-11-17,2008-11-21,2008-11-17,,2008-11-14,0.5,0.5,5,CME | HBAN | MI | RF | ZION,CME:0.1000000000 | HBAN:0.1000000000 | MI:0.1000000000 | RF:0.1000000000 | ZION:0.1000000000,2008-11-20,463
2008,48,2008-11-24,2008-11-28,2008-11-24,,2008-11-21,0.5,0.5,5,FHN | HBAN | MI | RF | ZION,FHN:0.1000000000 | HBAN:0.1000000000 | MI:0.1000000000 | RF:0.1000000000 | ZION:0.1000000000,2008-11-28,463
2008,49,2008-12-01,2008-12-05,2008-12-02,,2008-12-01,0.5,0.5,5,BBT | HBAN | MI | MU | ZION,BBT:0.1000000000 | HBAN:0.1000000000 | MI:0.1000000000 | MU:0.1000000000 | ZION:0.1000000000,2008-12-05,464
2008,50,2008-12-08,2008-12-12,2008-12-09,,2008-12-08,0.4,0.6,4,APOL | HBAN | SWN | ZION,APOL:0.1000000000 | HBAN:0.1000000000 | SWN:0.1000000000 | ZION:0.1000000000,2008-12-08,464
2008,51,2008-12-15,2008-12-19,2008-12-16,,2008-12-15,0.5,0.5,5,ADM | APOL | FDO | ROH | SWN,ADM:0.1000000000 | APOL:0.1000000000 | FDO:0.1000000000 | ROH:0.1000000000 | SWN:0.1000000000,2008-12-19,464
2008,52,2008-12-22,2008-12-26,2008-12-23,,2008-12-22,0.2,0.8,2,APOL | UST,APOL:0.1000000000 | UST:0.1000000000,2008-12-26,464
