date,strategy_equity,spy_equity,qqq_equity,gross_close,cash_close,trade_at_open,turnover,cost_fraction,cumulative_turnover,strategy_return_index,spy_return_index,qqq_return_index
2013-01-02,2.094736817323212,1.2486441424613834,0.741448148279689,1.0,0.0,False,0.0,0.0,300.1115534067158,-0.00422420634795595,0.006546736573953327,0.007043212463134552
2013-01-03,2.1874413861588646,1.245822841677709,0.7375866188561101,1.0,0.0,False,0.0,0.0,300.1115534067158,0.03984479785537687,0.0042724528127666694,0.0017984397777290884
2013-01-04,2.171764756169514,1.2512942039537804,0.7351591727703728,1.0,0.0,False,0.0,0.0,300.1115534067158,0.03239259262351246,0.008682982327394617,-0.0014985447921748163
2013-01-07,2.189240726172232,1.2478751671691868,0.7353798154578614,1.0,0.0,True,0.442076174068981,0.0002210380870344,300.5536295807848,0.04070015076417355,0.00592685654204872,-0.001198865412934902
2013-01-08,2.1783463605187974,1.2442837412851246,0.733945496792923,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,300.5536295807848,0.03552129224831124,0.003031765875044057,-0.003146973152345578
2013-01-09,2.1861788017320705,1.2474472742638845,0.7367039539753145,0.9999999999999996,3.3306690738754696e-16,False,0.0,0.0,300.5536295807848,0.03924460264266738,0.0055819270358836715,0.0005995944112027196
2013-01-10,2.217923246436252,1.2573633022307718,0.7411170901176158,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,300.5536295807848,0.054334970729930765,0.013575353866182471,0.006593565544709135
2013-01-11,2.23852629580951,1.2572784628121194,0.742110264603835,1.0,1.1102230246251563e-16,False,0.0,0.0,300.5536295807848,0.06412904971476707,0.013506963812464745,0.007942506299985386
2013-01-14,2.230820144870957,1.256423744680549,0.738800483095239,1.0,0.0,True,0.4184533661528304,0.0002092266830764,300.97208294693763,0.06046577397369046,0.0128179654687679,0.0034471238370294977
2013-01-15,2.249326317668498,1.2572784628121194,0.7351591727703728,1.0,0.0,False,0.0,0.0,300.97208294693763,0.0692630599871582,0.013506963812464745,-0.0014985447921748163
2013-01-16,2.253118605208765,1.2571075520374682,0.7381384138365119,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,300.97208294693763,0.0710658010780374,0.013369190625837302,0.0025478939249599097
2013-01-17,2.258790865158012,1.265229057935093,0.7416690262942768,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,300.97208294693763,0.07376222532859322,0.019916032099186465,0.007343211466286803
2013-01-18,2.2704325751204832,1.2680497016855157,0.7400139237455895,1.0,0.0,False,0.0,0.0,300.97208294693763,0.07929634917722073,0.022189786218137275,0.005095232573287811
2013-01-22,2.304778918627381,1.2748888429337382,0.7412276467884582,1.0,0.0,True,0.0501464711426397,2.5073235571319865e-05,301.02222941808026,0.0956235828333949,0.027702898457463432,0.006743724858239819
2013-01-23,2.3180129142492665,1.27694083990859,0.745751151339924,1.0,1.1102230246251563e-16,False,0.0,0.0,301.02222941808026,0.10191463208816987,0.02935703736562756,0.01288759960614927
2013-01-24,2.5126997529547586,1.277282579328736,0.7354901368016056,1.0,0.0,False,0.0,0.0,301.02222941808026,0.19446298456965305,0.029632517533602742,-0.0010490257233151112
2013-01-25,2.635730954367206,1.2844636242554175,0.7392416272739583,1.0,0.0,False,0.0,0.0,301.02222941808026,0.25294837099972356,0.03542124235146327,0.004046290821164034
2013-01-28,2.57685346595354,1.282925016637772,0.7408965886263852,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,301.02222941808026,0.2249597581732794,0.03418095264541776,0.006294077939814402
2013-01-29,2.575633943571642,1.2879684860085416,0.7410069570355495,1.0,0.0,True,0.1642778473778411,8.213892368892055e-05,301.1865072654581,0.22438003338032786,0.03824655265388133,0.006443981554217215
2013-01-30,2.563683363538104,1.282925016637772,0.7394622228960279,1.0,0.0,False,0.0,0.0,301.1865072654581,0.2186990818550163,0.03418095264541776,0.004345906275622591
2013-01-31,2.5620033743891697,1.2797619764339514,0.7378073556744389,1.0,0.0,False,0.0,0.0,301.1865072654581,0.2179004648095373,0.031631188716255476,0.0020982470065347147
2013-02-01,2.582467298224353,1.2929271980898154,0.7465235890078156,1.0,1.1102230246251563e-16,False,0.0,0.0,301.1865072654581,0.2276284076373405,0.042243828813906426,0.013936733132621448
2013-02-04,2.59710766585517,1.278393376170236,0.7335042114179446,1.0,0.0,False,0.0,0.0,301.1865072654581,0.2345880044594193,0.030527943938763125,-0.003746331910826961
2013-02-05,2.6222407019993463,1.2913030118911095,0.7443167856095655,1.0,0.0,True,0.0299464152429718,1.497320762148592e-05,301.2164536807011,0.24653550488352205,0.040934553206627866,0.010939427941955682
2013-02-06,2.6890906983777336,1.292243144345427,0.7418894807200873,1.0,0.0,False,0.0,0.0,301.2164536807011,0.2783140116862952,0.04169240504099858,0.007642635146398513
2013-02-07,2.6843804232889013,1.2905337080822863,0.7425513617171353,1.0,1.1102230246251563e-16,False,0.0,0.0,301.2164536807011,0.27607488652455037,0.04031440835360467,0.008541609359338675
2013-02-08,2.6588480855182137,1.2977143423631856,0.7501647581364228,1.0,0.0,False,0.0,0.0,301.2164536807011,0.2639375699427531,0.04610280214506779,0.018882209987479026
2013-02-11,2.6910551209233824,1.29745793513663,0.7503854008239114,1.0,1.1102230246251563e-16,False,0.0,0.0,301.2164536807011,0.27924783993778934,0.04589610926248655,0.01918188936671905
2013-02-12,2.7354808272145146,1.2995956749508557,0.7472959796102858,1.0000000000000002,0.0,True,0.0403955817152948,2.019779085764744e-05,301.2568492624164,0.30036650390300035,0.04761936648244314,0.014985802734309495
2013-02-13,2.739857221319772,1.300706307534042,0.7499439271872551,1.0,0.0,False,0.0,0.0,301.2568492624164,0.302446911941594,0.04851466047704367,0.018582274909109797
2013-02-14,2.800195405563058,1.3019035863773236,0.749722860910988,1.0,0.0,False,0.0,0.0,301.2568492624164,0.3311298962695055,0.04947980104151117,0.018282020206827676
2013-02-15,2.7756188061748506,1.3003644859847392,0.7475169046902939,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,301.2568492624164,0.3194469093860586,0.04823911410378878,0.015285865662244547
2013-02-19,2.85117421288686,1.3101103423393832,0.7529234977113325,0.9999999999999992,6.661338147750939e-16,False,0.0,0.0,301.2568492624164,0.35536371022765345,0.05609536359497547,0.022629161099720907
2013-02-20,2.762348558500807,1.2937815877047596,0.7413381093284628,1.0,0.0,True,1.2181756886352997,0.0006090878443176,302.4750249510517,0.3131386269802212,0.042932562336485125,0.006893756322208233
2013-02-21,2.7120822115764054,1.285917228196098,0.7333938430087802,1.0,0.0,False,0.0,0.0,302.4750249510517,0.2892434955781784,0.036593009593232306,-0.0038962355252297742
2013-02-22,2.7360699810128293,1.298483564042852,0.7407860790209629,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,302.4750249510517,0.30064657015583385,0.04672288079281128,0.006143982551066518
2013-02-25,2.632374161676972,1.2737773890589863,0.7316283249855098,0.9999999999999996,3.3306690738754696e-16,False,0.0,0.0,302.4750249510517,0.2513526512522115,0.026806942410067203,-0.006294181957412492
2013-02-26,2.6010917158908384,1.2824974522490955,0.7343867351024812,0.9999999999999996,4.440892098500626e-16,False,0.0,0.0,302.4750249510517,0.2364819037566528,0.033836287960370415,-0.0025476783186471064
2013-02-27,2.584585879025972,1.29865455694666,0.7418894807200873,1.0,0.0,True,0.4071999907334618,0.0002035999953667,302.8822249417852,0.22863551815437622,0.04686072018471843,0.007642635146398513
2013-02-28,2.5908755037871583,1.2960908131977316,0.7403450289730826,1.0,1.1102230246251563e-16,False,0.0,0.0,302.8822249417852,0.2316254193374503,0.0447940561800253,0.005544943416496029
2013-03-01,2.580032211362488,1.3003644859847392,0.7434344031212882,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,302.8822249417852,0.22647083952070046,0.04823911410378878,0.009740966124122785
2013-03-04,2.590046004155631,1.3072892058140215,0.7467443258261444,0.9999999999999996,3.3306690738754696e-16,False,0.0,0.0,302.8822249417852,0.23123109979950773,0.05382121224434733,0.014236540361427075
2013-03-05,2.634570868504508,1.3190008235292054,0.7577779192286123,0.9999999999999998,2.220446049250313e-16,False,0.0,0.0,302.8822249417852,0.2523969005662643,0.06326208510022968,0.029222490991708927
2013-03-06,2.6720490015547487,1.320796823923284,0.7559023151886957,1.0,1.1102230246251563e-16,True,0.4264837564060066,0.000213241878203,303.3087086981912,0.27021289414315186,0.06470986215220997,0.02667502449381698
2013-03-07,2.6806218805205715,1.3231901496725,0.7578880523106774,1.0,1.1102230246251563e-16,False,0.0,0.0,303.3087086981912,0.274288186698034,0.06663915020195255,0.02937207498219907
2013-03-08,2.7171094428777067,1.3288325869815358,0.7587706230606339,1.0000000000000002,0.0,False,0.0,0.0,303.3087086981912,0.2916332923285514,0.07118758531376734,0.030570792499161614
